order_id,delivery_date,delivery_days,delivery_status,return_status,return_reason,refund_amount
509832,2025-07-30,6,On Time,No Return,Unknown,0.0
509833,2024-07-28,7,Late,No Return,Unknown,0.0
509834,2024-06-11,6,On Time,No Return,Unknown,0.0
509835,2025-06-03,5,On Time,No Return,Unknown,0.0
509836,2025-07-10,6,On Time,No Return,Unknown,0.0
509837,2024-10-08,4,Late,No Return,Unknown,0.0
509838,2024-04-18,8,Late,No Return,Unknown,0.0
509839,2024-06-23,6,On Time,No Return,Unknown,0.0
509840,2025-06-21,6,On Time,No Return,Unknown,0.0
509841,2025-02-10,4,Late,No Return,Unknown,0.0
509842,2024-05-26,6,On Time,No Return,Unknown,0.0
509843,2024-12-19,7,Late,No Return,Unknown,0.0
509844,2024-07-16,5,Late,No Return,Unknown,0.0
509845,2024-06-05,5,Late,No Return,Unknown,0.0
509846,2025-01-25,5,On Time,Returned,Wrong Item,1171.39
509847,2024-08-02,7,Late,No Return,Unknown,0.0
509848,2025-07-10,8,Late,Returned,Changed Mind,1092.15
509849,2025-01-28,6,On Time,No Return,Unknown,0.0
509850,2024-03-19,1,On Time,No Return,Unknown,0.0
509851,2024-06-21,1,On Time,No Return,Unknown,0.0
509852,2025-07-15,5,On Time,No Return,Unknown,0.0
509853,2024-12-07,5,On Time,No Return,Unknown,0.0
509854,2025-08-25,7,Late,No Return,Unknown,0.0
509855,2025-03-11,5,On Time,No Return,Unknown,0.0
509856,2025-09-03,7,Late,No Return,Unknown,0.0
509857,2025-05-09,6,On Time,No Return,Unknown,0.0
509858,2025-11-01,5,On Time,No Return,Unknown,0.0
509859,2024-04-18,3,On Time,No Return,Unknown,0.0
509860,2024-07-31,4,Late,No Return,Unknown,0.0
509861,2025-12-21,5,On Time,No Return,Unknown,0.0
509862,2024-12-17,4,Late,No Return,Unknown,0.0
509863,2024-12-24,7,Late,No Return,Unknown,0.0
509864,2024-02-22,5,On Time,No Return,Unknown,0.0
509865,2024-09-05,3,Not Delivered,No Return,Unknown,0.0
509866,2024-02-06,6,On Time,No Return,Unknown,0.0
509867,2025-12-01,6,On Time,No Return,Unknown,0.0
509868,2025-04-24,5,On Time,No Return,Unknown,0.0
509869,2025-04-25,4,On Time,No Return,Unknown,0.0
509870,2024-09-17,4,On Time,No Return,Unknown,0.0
509871,2024-05-11,6,On Time,Returned,Late Delivery,1394.37
509872,2024-08-11,5,On Time,No Return,Unknown,0.0
509873,2024-09-07,6,On Time,No Return,Unknown,0.0
509874,2025-04-29,5,On Time,No Return,Unknown,0.0
509875,2025-03-25,7,Not Delivered,No Return,Unknown,0.0
509876,2025-10-20,8,Late,No Return,Unknown,0.0
509877,2025-05-21,6,On Time,No Return,Unknown,0.0
509878,2024-08-15,1,On Time,No Return,Unknown,0.0
509879,2024-09-17,6,Late,No Return,Unknown,0.0
509880,2024-03-15,5,On Time,Returned,Quality Issue,462.79
509881,2025-04-07,8,Late,No Return,Unknown,0.0
509882,2025-08-08,8,Late,No Return,Unknown,0.0
509883,2024-01-08,6,On Time,No Return,Unknown,0.0
509884,2025-05-11,2,On Time,No Return,Unknown,0.0
509885,2024-11-25,5,On Time,No Return,Unknown,0.0
509886,2025-02-09,3,On Time,No Return,Unknown,0.0
509887,2024-05-13,5,On Time,No Return,Unknown,0.0
509888,2025-05-01,4,On Time,No Return,Unknown,0.0
509889,2024-05-31,6,On Time,No Return,Unknown,0.0
509890,2025-09-17,1,On Time,No Return,Unknown,0.0
509891,2024-04-11,6,On Time,No Return,Unknown,0.0
509892,2025-05-19,4,Late,No Return,Unknown,0.0
509893,2025-04-07,7,Late,No Return,Unknown,0.0
509894,2025-02-11,4,Late,No Return,Unknown,0.0
509895,2024-01-11,3,On Time,No Return,Unknown,0.0
509896,2024-08-13,6,On Time,No Return,Unknown,0.0
509897,2025-12-27,2,Not Delivered,No Return,Unknown,0.0
509898,2024-04-15,4,On Time,No Return,Unknown,0.0
509899,2025-11-12,4,Late,No Return,Unknown,0.0
509900,2024-01-05,3,Late,No Return,Unknown,0.0
509901,2025-12-20,6,On Time,No Return,Unknown,0.0
509902,2025-05-07,3,Not Delivered,No Return,Unknown,0.0
509903,2025-11-30,5,On Time,No Return,Unknown,0.0
509904,2024-07-23,5,On Time,No Return,Unknown,0.0
509905,2024-02-03,8,Late,No Return,Unknown,0.0
509906,2024-12-20,5,On Time,No Return,Unknown,0.0
509907,2024-04-17,6,On Time,Returned,Damaged,410.19
509908,2025-10-15,6,On Time,No Return,Unknown,0.0
509909,2024-11-29,3,Late,No Return,Unknown,0.0
509910,2025-01-10,4,On Time,No Return,Unknown,0.0
509911,2024-07-20,5,On Time,No Return,Unknown,0.0
509912,2025-05-29,5,On Time,No Return,Unknown,0.0
509913,2024-02-01,2,On Time,No Return,Unknown,0.0
509914,2024-10-28,3,On Time,No Return,Unknown,0.0
509915,2024-05-15,3,On Time,No Return,Unknown,0.0
509916,2025-06-19,4,On Time,No Return,Unknown,0.0
509917,2024-11-07,4,Late,No Return,Unknown,0.0
509918,2024-01-27,6,On Time,No Return,Unknown,0.0
509919,2024-02-12,2,On Time,No Return,Unknown,0.0
509920,2025-05-16,4,On Time,No Return,Unknown,0.0
509921,2025-04-21,5,On Time,No Return,Unknown,0.0
509922,2025-10-30,5,On Time,No Return,Unknown,0.0
509923,2024-11-09,6,On Time,No Return,Unknown,0.0
509924,2025-04-06,3,On Time,No Return,Unknown,0.0
509925,2025-06-05,8,Late,No Return,Unknown,0.0
509926,2025-05-22,5,On Time,No Return,Unknown,0.0
509927,2024-02-19,6,On Time,No Return,Unknown,0.0
509928,2024-02-14,4,Late,Returned,Late Delivery,273.89
509929,2024-09-26,7,Late,No Return,Unknown,0.0
509930,2024-10-26,6,On Time,No Return,Unknown,0.0
509931,2025-11-20,5,On Time,No Return,Unknown,0.0
509932,2024-01-16,7,Late,No Return,Unknown,0.0
509933,2024-02-29,7,Late,No Return,Unknown,0.0
509934,2024-05-12,5,On Time,No Return,Unknown,0.0
509935,2025-06-19,5,On Time,No Return,Unknown,0.0
509936,2025-10-09,4,On Time,No Return,Unknown,0.0
509937,2025-06-14,6,On Time,No Return,Unknown,0.0
509938,2024-05-23,4,On Time,No Return,Unknown,0.0
509939,2024-08-23,4,Not Delivered,No Return,Unknown,0.0
509940,2025-07-25,4,Late,No Return,Unknown,0.0
509941,2024-04-03,6,On Time,No Return,Unknown,0.0
509942,2025-07-22,5,Late,No Return,Unknown,0.0
509943,2025-10-01,3,On Time,No Return,Unknown,0.0
509944,2024-07-24,5,On Time,No Return,Unknown,0.0
509945,2025-01-26,4,On Time,No Return,Unknown,0.0
509946,2024-12-29,3,On Time,Returned,Changed Mind,3189.66
509947,2024-05-17,6,On Time,No Return,Unknown,0.0
509948,2024-07-01,6,On Time,No Return,Unknown,0.0
509949,2024-02-26,5,On Time,No Return,Unknown,0.0
509950,2025-07-03,4,On Time,No Return,Unknown,0.0
509951,2024-01-25,3,On Time,No Return,Unknown,0.0
509952,2025-10-18,4,Late,No Return,Unknown,0.0
509953,2024-11-20,6,On Time,No Return,Unknown,0.0
509954,2024-06-22,6,On Time,No Return,Unknown,0.0
509955,2024-02-13,6,On Time,No Return,Unknown,0.0
509956,2025-07-28,8,Late,Returned,Quality Issue,804.6
509957,2025-01-12,5,On Time,No Return,Unknown,0.0
509958,2025-09-27,4,On Time,No Return,Unknown,0.0
509959,2025-08-07,7,Late,No Return,Unknown,0.0
509960,2025-03-06,4,Late,No Return,Unknown,0.0
509961,2024-06-20,6,On Time,No Return,Unknown,0.0
509962,2025-12-30,8,Late,No Return,Unknown,0.0
509963,2025-05-23,7,Late,No Return,Unknown,0.0
509964,2024-03-23,8,Late,No Return,Unknown,0.0
509965,2025-03-18,3,On Time,No Return,Unknown,0.0
509966,2025-10-12,5,On Time,No Return,Unknown,0.0
509967,2024-09-26,5,On Time,Returned,Late Delivery,955.91
509968,2025-02-16,7,Late,No Return,Unknown,0.0
509969,2025-11-20,4,On Time,No Return,Unknown,0.0
509970,2024-09-03,4,Late,No Return,Unknown,0.0
509971,2025-08-27,4,Late,No Return,Unknown,0.0
509972,2025-07-01,5,On Time,No Return,Unknown,0.0
509973,2024-10-11,8,Late,No Return,Unknown,0.0
509974,2025-07-10,7,Late,No Return,Unknown,0.0
509975,2024-11-10,7,Late,Returned,Late Delivery,4781.38
509976,2025-02-14,8,Late,No Return,Unknown,0.0
509977,2025-10-15,4,Late,No Return,Unknown,0.0
509978,2025-03-08,3,On Time,No Return,Unknown,0.0
509979,2024-03-20,4,On Time,No Return,Unknown,0.0
509980,2024-12-05,1,On Time,No Return,Unknown,0.0
509981,2025-03-27,2,On Time,No Return,Unknown,0.0
509982,2024-03-22,3,On Time,No Return,Unknown,0.0
509983,2024-02-11,4,Late,No Return,Unknown,0.0
509984,2024-11-20,7,Late,No Return,Unknown,0.0
509985,2024-11-26,3,On Time,No Return,Unknown,0.0
509986,2025-03-12,7,Late,No Return,Unknown,0.0
509987,2024-06-14,3,Late,No Return,Unknown,0.0
509988,2024-12-29,6,On Time,No Return,Unknown,0.0
509989,2025-10-04,3,On Time,No Return,Unknown,0.0
509990,2025-11-08,8,Late,No Return,Unknown,0.0
509991,2024-11-28,4,On Time,No Return,Unknown,0.0
509992,2025-02-23,6,On Time,Returned,Changed Mind,344.58
509993,2025-08-23,6,On Time,No Return,Unknown,0.0
509994,2025-04-23,3,On Time,No Return,Unknown,0.0
509995,2025-04-07,7,Late,Returned,Damaged,1436.64
509996,2025-12-31,2,On Time,Returned,Wrong Item,4329.16
509997,2025-12-17,3,On Time,Returned,Changed Mind,476.71
509998,2024-06-06,6,On Time,No Return,Unknown,0.0
509999,2025-06-29,8,Late,No Return,Unknown,0.0
510000,2025-02-22,4,Late,No Return,Unknown,0.0
510001,2024-12-13,5,On Time,No Return,Unknown,0.0
510002,2025-01-27,7,Late,No Return,Unknown,0.0
510003,2024-06-17,2,Late,Returned,Quality Issue,1758.66
510004,2025-04-21,5,On Time,No Return,Unknown,0.0
510005,2024-05-23,4,Late,No Return,Unknown,0.0
510006,2024-08-22,6,On Time,No Return,Unknown,0.0
510007,2024-03-21,8,Late,No Return,Unknown,0.0
510008,2025-03-08,5,Late,No Return,Unknown,0.0
510009,2024-11-01,7,Late,No Return,Unknown,0.0
510010,2024-08-26,3,On Time,No Return,Unknown,0.0
510011,2025-12-11,4,On Time,No Return,Unknown,0.0
510012,2025-08-29,7,Late,No Return,Unknown,0.0
510013,2024-04-09,3,On Time,No Return,Unknown,0.0
510014,2025-04-28,6,On Time,No Return,Unknown,0.0
510015,2025-11-11,3,On Time,No Return,Unknown,0.0
510016,2025-05-12,7,Late,No Return,Unknown,0.0
510017,2024-10-26,4,On Time,No Return,Unknown,0.0
510018,2025-02-14,5,Late,No Return,Unknown,0.0
510019,2025-12-22,7,Late,No Return,Unknown,0.0
510020,2025-03-29,7,Late,No Return,Unknown,0.0
510021,2025-12-04,5,On Time,No Return,Unknown,0.0
510022,2024-10-06,5,On Time,No Return,Unknown,0.0
510023,2024-01-24,4,On Time,No Return,Unknown,0.0
510024,2025-08-11,4,On Time,Returned,Damaged,4997.86
510025,2025-03-05,3,On Time,No Return,Unknown,0.0
510026,2024-12-31,5,On Time,No Return,Unknown,0.0
510027,2024-11-12,7,Late,No Return,Unknown,0.0
510028,2025-08-20,4,Late,No Return,Unknown,0.0
510029,2024-12-23,2,Not Delivered,No Return,Unknown,0.0
510030,2024-02-01,5,On Time,No Return,Unknown,0.0
510031,2025-10-20,6,On Time,No Return,Unknown,0.0
510032,2024-02-24,8,Late,No Return,Unknown,0.0
510033,2025-04-05,5,On Time,No Return,Unknown,0.0
510034,2024-04-29,8,Late,No Return,Unknown,0.0
510035,2025-10-31,7,Late,No Return,Unknown,0.0
510036,2025-01-15,6,On Time,No Return,Unknown,0.0
510037,2024-11-14,4,Late,No Return,Unknown,0.0
510038,2024-05-13,8,Late,No Return,Unknown,0.0
510039,2024-01-10,3,Late,No Return,Unknown,0.0
510040,2025-07-19,4,Late,No Return,Unknown,0.0
510041,2024-12-27,2,Late,No Return,Unknown,0.0
510042,2025-08-04,4,On Time,No Return,Unknown,0.0
510043,2025-01-01,5,Late,No Return,Unknown,0.0
510044,2025-11-13,4,On Time,No Return,Unknown,0.0
510045,2025-12-09,1,On Time,No Return,Unknown,0.0
510046,2025-11-30,5,On Time,No Return,Unknown,0.0
510047,2024-09-27,7,Late,No Return,Unknown,0.0
510048,2024-10-05,4,Late,No Return,Unknown,0.0
510049,2025-09-27,6,On Time,No Return,Unknown,0.0
510050,2025-02-05,6,On Time,No Return,Unknown,0.0
510051,2024-11-14,6,On Time,No Return,Unknown,0.0
510052,2025-05-08,2,Late,No Return,Unknown,0.0
510053,2025-02-11,4,Late,No Return,Unknown,0.0
510054,2025-01-15,4,Late,No Return,Unknown,0.0
510055,2025-10-12,7,Late,No Return,Unknown,0.0
510056,2025-10-25,5,On Time,No Return,Unknown,0.0
510057,2025-06-26,2,On Time,No Return,Unknown,0.0
510058,2024-11-18,3,On Time,No Return,Unknown,0.0
510059,2024-08-20,8,Late,No Return,Unknown,0.0
510060,2025-04-06,6,On Time,No Return,Unknown,0.0
510061,2025-10-16,4,On Time,No Return,Unknown,0.0
510062,2024-10-17,2,On Time,No Return,Unknown,0.0
510063,2024-10-11,4,Late,No Return,Unknown,0.0
510064,2025-02-25,5,On Time,No Return,Unknown,0.0
510065,2025-05-06,8,Late,No Return,Unknown,0.0
510066,2025-06-26,5,On Time,No Return,Unknown,0.0
510067,2024-11-13,5,On Time,No Return,Unknown,0.0
510068,2025-09-04,4,Late,No Return,Unknown,0.0
510069,2025-10-15,4,On Time,Returned,Quality Issue,4886.46
510070,2025-09-04,5,On Time,No Return,Unknown,0.0
510071,2024-02-29,3,On Time,No Return,Unknown,0.0
510072,2024-05-08,6,On Time,No Return,Unknown,0.0
510073,2024-10-23,7,Late,No Return,Unknown,0.0
510074,2025-08-28,8,Not Delivered,No Return,Unknown,0.0
510075,2024-11-09,4,On Time,No Return,Unknown,0.0
510076,2025-07-22,6,On Time,No Return,Unknown,0.0
510077,2024-08-18,3,Late,No Return,Unknown,0.0
510078,2024-01-15,9,Late,No Return,Unknown,0.0
510079,2025-03-21,3,On Time,No Return,Unknown,0.0
510080,2024-11-10,5,On Time,No Return,Unknown,0.0
510081,2024-01-06,4,On Time,No Return,Unknown,0.0
510082,2025-08-28,3,On Time,No Return,Unknown,0.0
510083,2025-01-13,4,Late,No Return,Unknown,0.0
510084,2024-09-06,4,On Time,Returned,Quality Issue,403.08
510085,2025-04-20,4,Late,No Return,Unknown,0.0
510086,2025-08-20,7,Late,No Return,Unknown,0.0
510087,2024-10-31,1,On Time,No Return,Unknown,0.0
510088,2024-03-06,8,Late,No Return,Unknown,0.0
510089,2024-08-15,3,On Time,No Return,Unknown,0.0
510090,2025-03-08,7,Late,No Return,Unknown,0.0
510091,2024-07-24,4,Late,No Return,Unknown,0.0
510092,2025-06-05,4,Late,No Return,Unknown,0.0
510093,2024-02-05,6,On Time,No Return,Unknown,0.0
510094,2024-06-02,3,On Time,No Return,Unknown,0.0
510095,2025-07-09,8,Late,No Return,Unknown,0.0
510096,2024-04-22,3,Late,No Return,Unknown,0.0
510097,2024-05-08,8,Late,No Return,Unknown,0.0
510098,2024-09-02,5,Late,No Return,Unknown,0.0
510099,2025-08-29,5,On Time,No Return,Unknown,0.0
510100,2024-02-03,4,Late,No Return,Unknown,0.0
510101,2025-04-14,4,Not Delivered,No Return,Unknown,0.0
510102,2025-04-13,4,Late,No Return,Unknown,0.0
510103,2024-08-29,5,On Time,No Return,Unknown,0.0
510104,2025-01-10,5,On Time,No Return,Unknown,0.0
510105,2025-11-15,3,On Time,No Return,Unknown,0.0
510106,2024-06-01,4,Late,No Return,Unknown,0.0
510107,2025-01-10,2,On Time,No Return,Unknown,0.0
510108,2025-08-30,8,Late,No Return,Unknown,0.0
510109,2025-06-04,5,On Time,No Return,Unknown,0.0
510110,2025-03-13,5,On Time,No Return,Unknown,0.0
510111,2024-09-10,2,Late,No Return,Unknown,0.0
510112,2025-04-23,6,On Time,No Return,Unknown,0.0
510113,2025-07-21,5,On Time,No Return,Unknown,0.0
510114,2025-06-25,6,On Time,No Return,Unknown,0.0
510115,2024-02-21,6,On Time,No Return,Unknown,0.0
510116,2025-09-21,2,Late,No Return,Unknown,0.0
510117,2025-06-24,2,Late,No Return,Unknown,0.0
510118,2025-09-04,6,Not Delivered,No Return,Unknown,0.0
510119,2025-03-18,8,Late,No Return,Unknown,0.0
510120,2025-09-07,5,On Time,No Return,Unknown,0.0
510121,2025-09-25,6,On Time,No Return,Unknown,0.0
510122,2024-10-06,4,On Time,No Return,Unknown,0.0
510123,2025-05-26,4,On Time,No Return,Unknown,0.0
510124,2024-04-09,5,On Time,No Return,Unknown,0.0
510125,2025-12-15,4,On Time,No Return,Unknown,0.0
510126,2024-05-30,5,On Time,No Return,Unknown,0.0
510127,2025-10-30,2,Late,No Return,Unknown,0.0
510128,2025-02-10,5,On Time,No Return,Unknown,0.0
510129,2025-05-21,3,On Time,Returned,Damaged,8658.63
510130,2025-02-24,6,On Time,No Return,Unknown,0.0
510131,2024-10-08,6,On Time,No Return,Unknown,0.0
510132,2024-11-27,6,On Time,No Return,Unknown,0.0
510133,2024-09-17,5,On Time,No Return,Unknown,0.0
510134,2025-07-16,6,Not Delivered,No Return,Unknown,0.0
510135,2025-06-03,7,Late,No Return,Unknown,0.0
510136,2024-05-30,4,Late,No Return,Unknown,0.0
510137,2024-10-26,5,Late,No Return,Unknown,0.0
510138,2025-01-12,3,Late,No Return,Unknown,0.0
510139,2025-10-30,2,On Time,No Return,Unknown,0.0
510140,2024-03-02,6,On Time,No Return,Unknown,0.0
510141,2024-08-17,4,Late,No Return,Unknown,0.0
510142,2025-06-04,2,On Time,No Return,Unknown,0.0
510143,2024-01-25,5,On Time,No Return,Unknown,0.0
510144,2024-06-11,4,Late,No Return,Unknown,0.0
510145,2025-04-18,4,Late,No Return,Unknown,0.0
510146,2025-08-19,6,On Time,No Return,Unknown,0.0
510147,2025-01-05,5,On Time,No Return,Unknown,0.0
510148,2024-01-07,6,On Time,Returned,Late Delivery,6149.1
510149,2024-08-22,6,On Time,No Return,Unknown,0.0
510150,2025-12-30,5,Late,No Return,Unknown,0.0
510151,2024-10-14,5,On Time,No Return,Unknown,0.0
510152,2024-05-04,6,On Time,No Return,Unknown,0.0
510153,2024-08-18,4,On Time,No Return,Unknown,0.0
510154,2024-01-28,4,Late,No Return,Unknown,0.0
510155,2025-12-06,4,On Time,Returned,Changed Mind,4677.04
510156,2024-11-06,3,On Time,No Return,Unknown,0.0
510157,2024-11-07,5,On Time,No Return,Unknown,0.0
510158,2025-07-26,4,On Time,No Return,Unknown,0.0
510159,2025-05-16,8,Late,No Return,Unknown,0.0
510160,2025-05-27,5,On Time,No Return,Unknown,0.0
510161,2024-11-10,4,Late,No Return,Unknown,0.0
510162,2024-04-05,7,Late,No Return,Unknown,0.0
510163,2024-10-08,7,Late,No Return,Unknown,0.0
510164,2025-09-16,4,Late,No Return,Unknown,0.0
510165,2025-10-21,7,Late,No Return,Unknown,0.0
510166,2025-04-26,2,Late,No Return,Unknown,0.0
510167,2025-04-04,3,On Time,No Return,Unknown,0.0
510168,2025-08-15,7,Late,No Return,Unknown,0.0
510169,2024-12-28,8,Late,No Return,Unknown,0.0
510170,2024-09-24,6,On Time,No Return,Unknown,0.0
510171,2024-06-30,6,On Time,No Return,Unknown,0.0
510172,2025-02-11,4,On Time,No Return,Unknown,0.0
510173,2024-08-25,8,Late,No Return,Unknown,0.0
510174,2025-08-15,5,On Time,No Return,Unknown,0.0
510175,2024-11-22,4,On Time,No Return,Unknown,0.0
510176,2025-12-02,7,Late,No Return,Unknown,0.0
510177,2024-10-10,7,Late,No Return,Unknown,0.0
510178,2025-11-12,5,On Time,No Return,Unknown,0.0
510179,2024-10-07,6,On Time,No Return,Unknown,0.0
510180,2024-08-13,9,Late,No Return,Unknown,0.0
510181,2024-07-13,5,On Time,No Return,Unknown,0.0
510182,2024-01-25,7,Late,No Return,Unknown,0.0
510183,2025-02-20,3,Late,No Return,Unknown,0.0
510184,2024-07-06,4,Late,No Return,Unknown,0.0
510185,2025-09-14,5,Late,No Return,Unknown,0.0
510186,2024-09-03,4,On Time,No Return,Unknown,0.0
510187,2025-03-06,5,Not Delivered,No Return,Unknown,0.0
510188,2024-02-26,4,On Time,No Return,Unknown,0.0
510189,2024-08-18,5,Late,No Return,Unknown,0.0
510190,2025-12-16,2,Late,No Return,Unknown,0.0
510191,2025-08-22,2,Late,No Return,Unknown,0.0
510192,2025-07-21,6,On Time,No Return,Unknown,0.0
510193,2024-11-15,1,On Time,No Return,Unknown,0.0
510194,2025-12-14,7,Late,No Return,Unknown,0.0
510195,2025-01-06,3,On Time,No Return,Unknown,0.0
510196,2024-09-06,2,On Time,No Return,Unknown,0.0
510197,2025-07-24,3,On Time,No Return,Unknown,0.0
510198,2024-07-01,6,On Time,Returned,Damaged,9757.1
510199,2025-04-24,4,On Time,No Return,Unknown,0.0
510200,2025-10-29,6,Late,No Return,Unknown,0.0
510201,2024-01-18,5,Not Delivered,No Return,Unknown,0.0
510202,2024-12-30,4,On Time,No Return,Unknown,0.0
510203,2024-10-19,4,On Time,No Return,Unknown,0.0
510204,2025-03-12,6,On Time,No Return,Unknown,0.0
510205,2025-08-02,4,Late,No Return,Unknown,0.0
510206,2024-12-08,4,On Time,No Return,Unknown,0.0
510207,2025-09-14,6,On Time,No Return,Unknown,0.0
510208,2024-02-08,5,Late,No Return,Unknown,0.0
510209,2024-11-25,6,On Time,No Return,Unknown,0.0
510210,2025-07-08,4,On Time,No Return,Unknown,0.0
510211,2025-04-03,3,On Time,No Return,Unknown,0.0
510212,2024-08-17,5,On Time,No Return,Unknown,0.0
510213,2025-10-05,3,On Time,No Return,Unknown,0.0
510214,2024-05-14,2,Not Delivered,No Return,Unknown,0.0
510215,2025-04-28,4,Late,No Return,Unknown,0.0
510216,2025-07-09,4,Late,No Return,Unknown,0.0
510217,2024-08-14,6,On Time,No Return,Unknown,0.0
510218,2025-02-10,6,On Time,No Return,Unknown,0.0
510219,2025-09-04,7,Late,No Return,Unknown,0.0
510220,2025-09-07,5,On Time,No Return,Unknown,0.0
510221,2024-03-05,5,On Time,No Return,Unknown,0.0
510222,2025-10-08,6,On Time,No Return,Unknown,0.0
510223,2024-05-13,2,Late,No Return,Unknown,0.0
510224,2025-02-03,7,Late,No Return,Unknown,0.0
510225,2025-08-07,4,Late,No Return,Unknown,0.0
510226,2024-01-18,4,On Time,No Return,Unknown,0.0
510227,2025-03-14,4,On Time,No Return,Unknown,0.0
510228,2025-04-20,2,Late,Returned,Damaged,947.89
510229,2024-06-07,8,Late,No Return,Unknown,0.0
510230,2025-11-23,7,Late,No Return,Unknown,0.0
510231,2025-04-16,2,On Time,No Return,Unknown,0.0
510232,2025-02-20,6,On Time,No Return,Unknown,0.0
510233,2024-12-13,3,On Time,No Return,Unknown,0.0
510234,2024-07-19,5,Late,No Return,Unknown,0.0
510235,2025-07-03,6,On Time,No Return,Unknown,0.0
510236,2024-03-17,4,On Time,No Return,Unknown,0.0
510237,2024-07-17,5,On Time,No Return,Unknown,0.0
510238,2025-07-22,7,Late,No Return,Unknown,0.0
510239,2025-07-29,7,Late,No Return,Unknown,0.0
510240,2025-09-27,7,Late,No Return,Unknown,0.0
510241,2024-07-14,4,Late,No Return,Unknown,0.0
510242,2025-03-08,3,Not Delivered,No Return,Unknown,0.0
510243,2025-05-20,5,Not Delivered,No Return,Unknown,0.0
510244,2024-08-12,8,Late,No Return,Unknown,0.0
510245,2025-09-17,3,On Time,Returned,Quality Issue,6355.32
510246,2025-05-05,6,Not Delivered,No Return,Unknown,0.0
510247,2025-08-30,7,Late,No Return,Unknown,0.0
510248,2024-12-30,5,On Time,No Return,Unknown,0.0
510249,2024-11-11,7,Not Delivered,No Return,Unknown,0.0
510250,2025-11-07,8,Late,No Return,Unknown,0.0
510251,2025-02-28,4,On Time,No Return,Unknown,0.0
510252,2025-08-07,4,Late,No Return,Unknown,0.0
510253,2025-02-23,9,Late,No Return,Unknown,0.0
510254,2025-06-06,6,Late,No Return,Unknown,0.0
510255,2024-09-07,8,Late,No Return,Unknown,0.0
510256,2025-09-27,6,On Time,No Return,Unknown,0.0
510257,2024-06-24,4,On Time,Returned,Quality Issue,325.31
510258,2025-10-24,8,Late,No Return,Unknown,0.0
510259,2025-04-06,2,Late,No Return,Unknown,0.0
510260,2025-01-03,4,Late,No Return,Unknown,0.0
510261,2024-03-24,6,On Time,No Return,Unknown,0.0
510262,2025-07-29,7,Late,No Return,Unknown,0.0
510263,2025-05-08,4,Late,No Return,Unknown,0.0
510264,2025-06-19,4,On Time,No Return,Unknown,0.0
510265,2025-06-14,5,On Time,No Return,Unknown,0.0
510266,2024-07-28,4,On Time,No Return,Unknown,0.0
510267,2025-11-26,3,On Time,No Return,Unknown,0.0
510268,2024-10-22,5,On Time,No Return,Unknown,0.0
510269,2025-12-05,4,On Time,No Return,Unknown,0.0
510270,2025-05-21,3,Late,No Return,Unknown,0.0
510271,2025-10-23,3,On Time,No Return,Unknown,0.0
510272,2025-07-11,4,Late,No Return,Unknown,0.0
510273,2025-03-07,4,Late,No Return,Unknown,0.0
510274,2025-04-20,5,Late,No Return,Unknown,0.0
510275,2025-06-03,7,Late,No Return,Unknown,0.0
510276,2024-11-26,7,Late,No Return,Unknown,0.0
510277,2025-09-12,5,On Time,No Return,Unknown,0.0
510278,2024-09-19,8,Late,No Return,Unknown,0.0
510279,2025-12-26,5,On Time,No Return,Unknown,0.0
510280,2026-01-04,5,On Time,No Return,Unknown,0.0
510281,2025-08-17,5,On Time,No Return,Unknown,0.0
510282,2024-02-25,5,On Time,No Return,Unknown,0.0
510283,2024-04-13,4,Late,No Return,Unknown,0.0
510284,2025-12-26,2,On Time,Returned,Quality Issue,373.33
510285,2025-04-13,5,On Time,No Return,Unknown,0.0
510286,2025-05-18,5,On Time,No Return,Unknown,0.0
510287,2024-08-30,6,On Time,No Return,Unknown,0.0
510288,2025-04-24,8,Late,No Return,Unknown,0.0
510289,2025-02-05,4,On Time,No Return,Unknown,0.0
510290,2024-06-07,2,Late,Returned,Damaged,359.55
510291,2024-10-30,6,On Time,Returned,Damaged,1333.2
510292,2024-01-18,4,Late,No Return,Unknown,0.0
510293,2024-04-30,5,Late,No Return,Unknown,0.0
510294,2024-05-21,3,On Time,No Return,Unknown,0.0
510295,2024-03-18,3,On Time,No Return,Unknown,0.0
510296,2025-01-02,8,Late,No Return,Unknown,0.0
510297,2024-01-29,5,On Time,No Return,Unknown,0.0
510298,2025-02-12,3,On Time,No Return,Unknown,0.0
510299,2025-11-23,4,Late,No Return,Unknown,0.0
510300,2025-07-24,4,Late,No Return,Unknown,0.0
510301,2025-12-30,5,On Time,No Return,Unknown,0.0
510302,2024-11-26,5,Late,No Return,Unknown,0.0
510303,2024-11-30,1,On Time,No Return,Unknown,0.0
510304,2024-11-28,4,Late,Returned,Quality Issue,5441.71
510305,2025-11-10,5,On Time,Returned,Damaged,1247.81
510306,2024-10-30,4,On Time,No Return,Unknown,0.0
510307,2025-11-13,7,Late,No Return,Unknown,0.0
510308,2024-04-02,4,On Time,No Return,Unknown,0.0
510309,2024-01-19,4,On Time,No Return,Unknown,0.0
510310,2024-10-31,4,On Time,No Return,Unknown,0.0
510311,2025-09-30,5,On Time,Returned,Changed Mind,928.94
510312,2024-11-18,5,On Time,No Return,Unknown,0.0
510313,2024-06-27,1,On Time,No Return,Unknown,0.0
510314,2025-04-12,6,On Time,Returned,Damaged,1128.15
510315,2024-10-03,8,Late,No Return,Unknown,0.0
